BUILDING_NUMBER,BUILDING_NAME_LONG,BUILDING_GROUP_LEVEL1,CLUSTER_NUM,BUILDING_TYPE,BUILDING_USE,SITE,CAMPUS_SECTOR,YEAR_CONST_BEGAN,YEAR_OCCUPIED,LATITUDE_WGS,LONGITUDE_WGS,OWNERSHIP_TYPE,BUILDING_HEIGHT,NUM_OF_ROOMS,EXT_GROSS_AREA,ASSIGNABLE_AREA,NON_ASSIGNABLE_AREA,BLDG_SRV,CIRCULAT,CLASSRMS,GENERAL,HEALTH,LABS,MECHANIC,OFFICES,RESIDENT,SPECIAL,STUDY,SUPPORT,UNCLASS,USEABLE_AREA,STRUCT_AREA,LEVEL3_CATEGORY,LEVEL2_CATEGORY,NUMBER_OF_UNITS,UNIT_OF_MEASURE,MMBTU,kBTU,GHG,PI_CONNECTION,METER_STATUS,START_DATE,END_DATE,START_DATE_USE,START_DATE_USE_YEAR
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Steam,Produced,392.0,MLB,431.2,431200.0,25.872,Y,Fully Metered,2017-08-01,2017-08-31,2017-07-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Steam,Produced,2141.0,MLB,2355.1,2355100.0,141.306,Y,Fully Metered,2017-02-01,2017-02-28,2017-01-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Electricity,Produced,39849.0,KWH,136.004637,136004.637,11.968408056,Y,Fully Metered,2018-01-01,2018-01-31,2017-12-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Electricity,Produced,36870.0,KWH,125.83731,125837.31,11.07368328,Y,Fully Metered,2017-10-01,2017-10-31,2017-09-01,2017
9,Samuel Tak Lee Building,Non-CUP,Office & Mixed Use,ACADEMIC,AER,MIT,MAIN GROUP,1966,1967,42.3597499294,-71.0935617499,OWNED,83.9,276,77414.0,38796.37,28428.83,1757.25,18453.34,8162.06,2174.68,0.0,2778.65,8218.24,24491.32,0.0,906.54,0.0,283.12,0.0,67225.2,10188.8,Steam,Produced,1952.0,MLB,2147.2,2147200.0,128.832,Y,Fully Metered,2017-03-01,2017-03-31,2017-02-01,2017
E14,Building E14,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,EAST,null,null,42.3604635927,-71.0873324878999,OWNED,null,354,173875.21,77279.66,80319.92,3062.62,32041.13,1574.07,0.0,0.0,50580.06,45216.17,23941.26,0.0,0.0,0.0,1184.27,0.0,157599.58,16275.63,Steam,Produced,909.0,MLB,999.9,999900.0,59.994,Y,Fully Metered,2017-12-01,2017-12-31,2017-11-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Electricity,Produced,15276.0,KWH,52.136988,52136.988,4.588054944,N,Chilled Water & Electric,2017-12-01,2017-12-31,2017-11-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Gas,Purchased,15.0,THM,1.5405,1540.5,0.0819284115,N,Chilled Water & Electric,2018-01-01,2018-01-31,2017-12-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Steam,Produced,266.0,MLB,292.6,292600.0,17.556,N,Chilled Water & Electric,2017-05-01,2017-05-31,2017-04-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Steam,Produced,178.0,MLB,195.8,195800.0,11.748,N,Chilled Water & Electric,2017-06-01,2017-06-30,2017-05-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Electricity,Produced,12899.0,KWH,44.024287,44024.287,3.874137256,N,Chilled Water & Electric,2017-11-01,2017-11-30,2017-10-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Chilled Water,Produced,3245.0,THR,38.94,38940.0,1.28332611,N,Chilled Water & Electric,2018-01-01,2018-01-31,2017-12-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Chilled Water,Produced,6326.0,THR,75.912,75912.0,2.501793828,N,Chilled Water & Electric,2017-06-01,2017-06-30,2017-05-01,2017
E14,Building E14,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,EAST,null,null,42.3604635927,-71.0873324878999,OWNED,null,354,173875.21,77279.66,80319.92,3062.62,32041.13,1574.07,0.0,0.0,50580.06,45216.17,23941.26,0.0,0.0,0.0,1184.27,0.0,157599.58,16275.63,Electricity,Produced,275841.0,KWH,941.445333,941445.333,82.847189304,Y,Fully Metered,2017-11-01,2017-11-30,2017-10-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Gas,Purchased,12.0,CCF,1.2324,1232.4,0.0655427292,N,Chilled Water & Electric,2017-02-01,2017-02-28,2017-01-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Chilled Water,Produced,4401.0,THR,52.812,52812.0,1.740498678,N,Chilled Water & Electric,2017-12-01,2017-12-31,2017-11-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Electricity,Produced,12411.0,KWH,42.358743,42358.743,3.727569384,N,Chilled Water & Electric,2017-09-01,2017-09-30,2017-08-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Electricity,Produced,17771.0,KWH,60.652423,60652.423,5.337413224,N,Chilled Water & Electric,2018-01-01,2018-01-31,2017-12-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Chilled Water,Produced,5553.0,THR,66.636,66636.0,2.196089334,N,Chilled Water & Electric,2017-05-01,2017-05-31,2017-04-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Chilled Water,Produced,3877.0,THR,46.524,46524.0,1.533268206,N,Chilled Water & Electric,2017-03-01,2017-03-31,2017-02-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Chilled Water,Produced,4560.0,THR,54.72,54720.0,1.80337968,N,Chilled Water & Electric,2017-04-01,2017-04-30,2017-03-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Steam,Produced,122.0,MLB,134.2,134200.0,8.052,N,Chilled Water & Electric,2017-12-01,2017-12-31,2017-11-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Chilled Water,Produced,3981.0,THR,47.772,47772.0,1.574397918,N,Chilled Water & Electric,2017-02-01,2017-02-28,2017-01-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Steam,Produced,482.0,MLB,530.2,530200.0,31.812,N,Chilled Water & Electric,2017-03-01,2017-03-31,2017-02-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Steam,Produced,225.0,MLB,247.5,247500.0,14.85,N,Chilled Water & Electric,2017-04-01,2017-04-30,2017-03-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Steam,Produced,102.0,MLB,112.2,112200.0,6.732,N,Chilled Water & Electric,2017-07-01,2017-07-31,2017-06-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Steam,Produced,97.0,MLB,106.7,106700.0,6.402,N,Chilled Water & Electric,2017-08-01,2017-08-31,2017-07-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Chilled Water,Produced,5985.0,THR,71.82,71820.0,2.36693583,N,Chilled Water & Electric,2017-07-01,2017-07-31,2017-06-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Steam,Produced,17.0,MLB,18.7,18700.0,1.122,N,Chilled Water & Electric,2017-09-01,2017-09-30,2017-08-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Steam,Produced,77.0,MLB,84.7,84700.0,5.082,N,Chilled Water & Electric,2017-10-01,2017-10-31,2017-09-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Electricity,Produced,11632.0,KWH,39.700016,39700.016,3.493601408,N,Chilled Water & Electric,2017-08-01,2017-08-31,2017-07-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Electricity,Produced,11990.0,KWH,40.92187,40921.87,3.60112456,N,Chilled Water & Electric,2017-07-01,2017-07-31,2017-06-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Steam,Produced,153.0,MLB,168.3,168300.0,10.098,N,Chilled Water & Electric,2017-11-01,2017-11-30,2017-10-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Electricity,Produced,12840.0,KWH,43.82292,43822.92,3.85641696,N,Chilled Water & Electric,2017-06-01,2017-06-30,2017-05-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Gas,Purchased,12.0,THM,1.2324,1232.4,0.0655427292,N,Chilled Water & Electric,2017-09-01,2017-09-30,2017-08-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Steam,Produced,529.0,MLB,581.9,581900.0,34.914,N,Chilled Water & Electric,2017-02-01,2017-02-28,2017-01-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Electricity,Produced,13432.0,KWH,45.843416,45843.416,4.034220608,N,Chilled Water & Electric,2017-03-01,2017-03-31,2017-02-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Electricity,Produced,15143.0,KWH,51.683059,51683.059,4.548109192,N,Chilled Water & Electric,2017-04-01,2017-04-30,2017-03-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Gas,Purchased,15.0,THM,1.5405,1540.5,0.0819284115,N,Chilled Water & Electric,2017-11-01,2017-11-30,2017-10-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Steam,Produced,248.0,MLB,272.8,272800.0,16.368,N,Chilled Water & Electric,2018-01-01,2018-01-31,2017-12-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Electricity,Produced,12322.0,KWH,42.054986,42054.986,3.700838768,N,Chilled Water & Electric,2017-10-01,2017-10-31,2017-09-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Electricity,Produced,14167.0,KWH,48.351971,48351.971,4.254973448,N,Chilled Water & Electric,2017-05-01,2017-05-31,2017-04-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Chilled Water,Produced,5937.0,THR,71.244,71244.0,2.347952886,N,Chilled Water & Electric,2017-08-01,2017-08-31,2017-07-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Chilled Water,Produced,5777.0,THR,69.324,69324.0,2.284676406,N,Chilled Water & Electric,2017-09-01,2017-09-30,2017-08-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Chilled Water,Produced,5388.0,THR,64.656,64656.0,2.130835464,N,Chilled Water & Electric,2017-10-01,2017-10-31,2017-09-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Gas,Purchased,21.0,THM,2.1567,2156.7,0.1146997761,N,Chilled Water & Electric,2017-07-01,2017-07-31,2017-06-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Gas,Purchased,15.0,THM,1.5405,1540.5,0.0819284115,N,Chilled Water & Electric,2017-10-01,2017-10-31,2017-09-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Gas,Purchased,15.0,THM,1.5405,1540.5,0.0819284115,N,Chilled Water & Electric,2017-12-01,2017-12-31,2017-11-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Gas,Purchased,14.0,THM,1.4378,1437.8,0.0764665174,N,Chilled Water & Electric,2017-08-01,2017-08-31,2017-07-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Chilled Water,Produced,5144.0,THR,61.728,61728.0,2.034338832,N,Chilled Water & Electric,2017-11-01,2017-11-30,2017-10-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Gas,Purchased,14.0,CCF,1.4378,1437.8,0.0764665174,N,Chilled Water & Electric,2017-03-01,2017-03-31,2017-02-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Gas,Purchased,13.0,CCF,1.3351,1335.1,0.0710046233,N,Chilled Water & Electric,2017-04-01,2017-04-30,2017-03-01,2017
E14,Building E14,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,EAST,null,null,42.3604635927,-71.0873324878999,OWNED,null,354,173875.21,77279.66,80319.92,3062.62,32041.13,1574.07,0.0,0.0,50580.06,45216.17,23941.26,0.0,0.0,0.0,1184.27,0.0,157599.58,16275.63,Electricity,Produced,267325.0,KWH,912.380225,912380.225,80.2894598,Y,Fully Metered,2017-12-01,2017-12-31,2017-11-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Gas,Purchased,12.0,CCF,1.2324,1232.4,0.0655427292,N,Chilled Water & Electric,2017-05-01,2017-05-31,2017-04-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Gas,Purchased,26.0,CCF,2.6702,2670.2,0.1420092466,N,Chilled Water & Electric,2017-06-01,2017-06-30,2017-05-01,2017
E1,Gray House (Formerly President's House),Non-CUP,Office & Mixed Use,RESIDENT,AER,MIT,EAST,1913,1917,42.3596024954999,-71.0869642934,OWNED,52.0,139,18642.53,11190.61,4967.95,275.94,3395.22,0.0,4810.28,0.0,0.0,1296.79,1632.65,3099.31,0.0,264.12,1384.25,0.0,16158.56,2483.97,Electricity,Produced,15359.0,KWH,52.420267,52420.267,4.612983496,N,Chilled Water & Electric,2017-02-01,2017-02-28,2017-01-01,2017
E14,Building E14,Non-CUP,Lab & Mixed Use,ACADEMIC,AER,MIT,EAST,null,null,42.3604635927,-71.0873324878999,OWNED,null,354,173875.21,77279.66,80319.92,3062.62,32041.13,1574.07,0.0,0.0,50580.06,45216.17,23941.26,0.0,0.0,0.0,1184.27,0.0,157599.58,16275.63,Electricity,Produced,275817.0,KWH,941.363421,941363.421,82.839981048,Y,Fully Metered,2017-06-01,2017-06-30,2017-05-01,2017
